"ID","age","seq_id","seq_length","R","O","with_routine","year","age_scale","seq_length_scale","real_age"
"geenie",2,"2_567",69,0.29856288315363,1,1,2022,-0.971021507758856,1.10895915790942,1
"gili",9,"9_568",41,0.378919640940096,1,1,2018,0.39232250937282,0.658946746004149,1
"gili",10,"10_568",189,0.593670065780215,1,1,2019,0.587085940391631,3.03758378036059,1
"gili",11,"11_568",174,0.488044574076966,1,1,2020,0.781849371410442,2.79650570255419,1
"gili",12,"12_573",151,0.43489994264022,1,1,2021,0.976612802429253,2.42685264991772,1
"gili",13,"13_578",43,0.309304546625122,4,1,2022,1.17137623344806,0.691090489711668,1
"gobi",12,"12_581",155,0.394136316540804,1,1,2018,0.976612802429253,2.49114013733276,1
"gobi",13,"13_581",243,0.482898998597901,1,1,2019,1.17137623344806,3.90546486046361,1
"gobi",14,"14_581",191,0.421679694139818,2,1,2020,1.36613966446687,3.06972752406811,1
"gobi",15,"15_584",185,0.477308368561217,1,1,2021,1.56090309548569,2.97329629294555,1
"gobi",16,"16_585",187,0.369525814080857,1,1,2022,1.7556665265045,3.00544003665307,1
"halifax",2,"2_586",161,0.442854952498848,1,1,2021,-0.971021507758856,2.58757136845532,1
"halifax",3,"3_586",157,0.399851057911933,1,1,2022,-0.776258076740045,2.52328388104028,1
"hasan",2,"2_587",100,0.37050230561,0,1,2018,-0.971021507758856,1.60718718537597,1
"hasan",3,"3_587",97,0.447877327276675,1,1,2019,-0.776258076740045,1.55897156981469,1
"hasan",3,"3_588",48,0.423567905526732,2,1,2019,-0.776258076740045,0.771449848980467,1
"hasan",4,"4_588",101,0.27802310007853,1,1,2020,-0.581494645721234,1.62325905722973,1
"hasan",5,"5_591",97,0.438472659558581,1,1,2021,-0.386731214702424,1.55897156981469,1
"hasan",6,"6_594",61,0.482827423385812,1,1,2022,-0.191967783683613,0.980384183079343,1
"hatfield",1,"1_598",82,0.235896615820311,1,1,2021,-1.16578493877767,1.3178934920083,1
"hatfield",2,"2_602",83,0.454940030464529,2,1,2022,-0.971021507758856,1.33396536386206,1
"helena",8,"8_603",46,0.290478114373991,1,1,2010,0.197559078354009,0.739306105272947,1
"helena",9,"9_603",113,0.384263892287929,1,1,2011,0.39232250937282,1.81612151947485,1
"helena",10,"10_612",32,0.301485435311991,1,1,2012,0.587085940391631,0.514299899320311,1
"helena",12,"12_615",33,0.299298957668464,1,1,2014,0.976612802429253,0.530371771174071,1
"helena",12,"12_616",56,0.419436531887714,2,1,2014,0.976612802429253,0.900024823810544,1
"helena",13,"13_617",31,0.503732323116575,1,1,2015,1.17137623344806,0.498228027466551,1
"hendrix",0,"0_618",16,0.645911282518197,2,1,2020,-1.36054836979648,0.257149949660156,1
"hendrix",1,"1_620",33,0.549748387211032,1,1,2021,-1.16578493877767,0.530371771174071,1
"hendrix",1,"1_621",65,0.358003895944025,1,1,2021,-1.16578493877767,1.04467167049438,1
"hendrix",2,"2_625",109,0.379825122286729,1,1,2022,-0.971021507758856,1.75183403205981,1
"henson",1,"1_628",69,0.258396826252279,0,1,2021,-1.16578493877767,1.10895915790942,1
"henson",2,"2_629",77,0.384311423795201,1,1,2022,-0.971021507758856,1.2375341327395,1
"hippocrates",15,"15_630",109,0.447612044969976,1,1,2022,1.56090309548569,1.75183403205981,1
"hoeman",19,"19_633",57,0.553604812366159,1,1,2022,2.33995681956093,0.916096695664304,1
"ira",2,"2_637",41,0.704325482276507,1,1,2020,-0.971021507758856,0.658946746004149,1
"ira",3,"3_637",138,0.358930093012897,1,1,2021,-0.776258076740045,2.21791831581884,1
"jacob",2,"2_662",89,0.27625638596891,0,1,2013,-0.971021507758856,1.43039659498462,1
"jacob",3,"3_666",22,0.50753661151101,1,1,2014,-0.776258076740045,0.353581180782714,1
"jacob",5,"5_685",108,0.447743180661271,1,1,2016,-0.386731214702424,1.73576216020605,1
"jacob",6,"6_696",28,0.415786382573901,1,1,2017,-0.191967783683613,0.450012411905272,1
"jacob",9,"9_738",52,0.338796225377332,1,1,2020,0.39232250937282,0.835737336395506,1
"jacob",10,"10_738",30,0.459637740220648,1,1,2021,0.587085940391631,0.482156155612792,1
"jaya",20,"20_739",15,0.509685604762737,1,1,2020,2.53472025057974,0.241078077806396,0
"jaya",20,"20_740",26,0.54443474499735,2,1,2020,2.53472025057974,0.417868668197753,0
"jaya",21,"21_740",24,0.577637577041412,1,1,2021,2.72948368159855,0.385724924490233,0
"Jill",3,"3_745",102,0.483126500495765,1,1,2021,-0.776258076740045,1.63933092908349,1
"Jill",4,"4_747",75,0.526618687240718,1,1,2022,-0.581494645721234,1.20539038903198,1
"jog",3,"3_748",42,0.399707382327405,1,1,2020,-0.776258076740045,0.675018617857908,1
"jog",4,"4_748",164,0.337962195673701,1,1,2021,-0.581494645721234,2.63578698401659,1
"jog",5,"5_748",89,0.65145131470892,2,1,2022,-0.386731214702424,1.43039659498462,1
"jojo",3,"3_750",146,0.497532888871709,2,1,2022,-0.776258076740045,2.34649329064892,1
"jored",5,"5_753",25,0.247971939657671,2,1,2010,-0.386731214702424,0.401796796343993,1
"jts",5,"5_756",23,0.405077016168265,1,1,2017,-0.386731214702424,0.369653052636474,1
"jts",6,"6_756",43,0.470114453627243,1,1,2018,-0.191967783683613,0.691090489711668,1
"juno",2,"2_757",138,0.291817268694261,1,1,2021,-0.971021507758856,2.21791831581884,1
"juno",3,"3_758",69,0.356579371234222,1,1,2022,-0.776258076740045,1.10895915790942,1
"kaltenbrunner ",8,"8_760",42,0.398485638760441,1,1,2015,0.197559078354009,0.675018617857908,1
"kaltenbrunner ",8,"8_763",56,0.411006047185652,1,1,2015,0.197559078354009,0.900024823810544,1
"kaolin",3,"3_764",27,0.493571639337647,1,1,2016,-0.776258076740045,0.433940540051513,1
"kaolin",4,"4_765",44,0.435992830723885,1,1,2017,-0.581494645721234,0.707162361565428,1
"kaolin",4,"4_766",52,0.47260957972888,2,1,2017,-0.581494645721234,0.835737336395506,1
"kaolin",4,"4_767",38,0.300644758044098,2,1,2017,-0.581494645721234,0.61073113044287,1
"kaolin",9,"9_769",117,0.577696306431278,2,1,2022,0.39232250937282,1.88040900688989,1
"karisimbi",6,"6_770",36,0.281081960961804,1,1,2010,-0.191967783683613,0.57858738673535,1
"karisimbi",7,"7_770",27,0.232093436700012,1,1,2011,0.00279564733519832,0.433940540051513,1
"kat",6,"6_776",44,0.243135914125287,0,1,2020,-0.191967783683613,0.707162361565428,1
"kat",7,"7_777",105,0.510247881627089,1,1,2021,0.00279564733519832,1.68754654464477,1
"kat",8,"8_780",126,0.311383304015246,2,1,2022,0.197559078354009,2.02505585357373,1
"kazania",1,"1_783",160,0.398750301469308,1,1,2022,-1.16578493877767,2.57149949660156,1
"king",2,"2_788",59,0.460828238121163,1,1,2019,-0.971021507758856,0.948240439371824,1
"king",3,"3_788",131,0.456212542807183,1,1,2020,-0.776258076740045,2.10541521284252,1
"king",4,"4_791",164,0.416969618239561,1,1,2021,-0.581494645721234,2.63578698401659,1
"klil",14,"14_792",46,0.556990704987668,1,1,2018,1.36613966446687,0.739306105272947,1
"klil",14,"14_793",66,0.612525180179878,1,1,2018,1.36613966446687,1.06074354234814,1
"klil",15,"15_794",90,0.712702887101894,1,1,2019,1.56090309548569,1.44646846683838,1
"klil",16,"16_797",76,0.54024957994511,2,1,2020,1.7556665265045,1.22146226088574,1
"klil",16,"16_799",38,0.528841205396308,2,1,2020,1.7556665265045,0.61073113044287,1
"klil",17,"17_809",86,0.488146172322278,2,1,2021,1.95042995752331,1.38218097942334,1
"klil",18,"18_819",55,0.637006081288659,1,1,2022,2.14519338854212,0.883952951956785,1
"kyllini",1,"1_821",71,0.501787833840225,1,1,2022,-1.16578493877767,1.14110290161694,1
"la paz",2,"2_822",100,0.324229632278811,1,1,2020,-0.971021507758856,1.60718718537597,1
"la paz",3,"3_827",130,0.329713856063233,1,1,2021,-0.776258076740045,2.08934334098876,1
"lenana",4,"4_863",28,0.429435605724313,1,1,2010,-0.581494645721234,0.450012411905272,1
"lenana",14,"14_866",29,0.271810909188213,1,1,2020,1.36613966446687,0.466084283759032,1
"lenana",15,"15_870",40,0.380505400485104,1,1,2021,1.56090309548569,0.642874874150389,1
"levy",15,"15_871",69,0.633764798839736,1,1,2019,1.56090309548569,1.10895915790942,1
"levy",16,"16_872",49,0.521480229806694,1,1,2020,1.7556665265045,0.787521720834226,1
"levy",16,"16_873",29,0.303999999157758,2,1,2020,1.7556665265045,0.466084283759032,1
"levy",17,"17_873",63,0.520173173449836,1,1,2021,1.95042995752331,1.01252792678686,1
